Date,Sales,GDP,Unemployment,Population,Popularity
30-07-2017,5420,2651.47,5.36%,"1,35,41,95,680",4.5
31-07-2017,6242,2651.47,5.36%,"1,35,41,95,680",4.5
01-08-2017,4015,2651.47,5.36%,"1,35,41,95,680",4.5
02-08-2017,6034,2651.47,5.36%,"1,35,41,95,680",4.5
03-08-2017,7358,2651.47,5.36%,"1,35,41,95,680",4.5
04-08-2017,1858,2651.47,5.36%,"1,35,41,95,680",4.5
05-08-2017,3781,2651.47,5.36%,"1,35,41,95,680",4.5
06-08-2017,5938,2651.47,5.36%,"1,35,41,95,680",4.5
07-08-2017,2986,2651.47,5.36%,"1,35,41,95,680",4.5
08-08-2017,995,2651.47,5.36%,"1,35,41,95,680",4.5
09-08-2017,6808,2651.47,5.36%,"1,35,41,95,680",4.5
10-08-2017,3034,2651.47,5.36%,"1,35,41,95,680",4.5
11-08-2017,5646,2651.47,5.36%,"1,35,41,95,680",4.5
12-08-2017,4229,2651.47,5.36%,"1,35,41,95,680",4.5
13-08-2017,4176,2651.47,5.36%,"1,35,41,95,680",4.5
14-08-2017,4478,2651.47,5.36%,"1,35,41,95,680",4.5
15-08-2017,2643,2651.47,5.36%,"1,35,41,95,680",4.5
16-08-2017,5057,2651.47,5.36%,"1,35,41,95,680",4.5
17-08-2017,6703,2651.47,5.36%,"1,35,41,95,680",4.5
18-08-2017,4132,2651.47,5.36%,"1,35,41,95,680",4.5
19-08-2017,2288,2651.47,5.36%,"1,35,41,95,680",4.5
20-08-2017,5351,2651.47,5.36%,"1,35,41,95,680",4.5
21-08-2017,7777,2651.47,5.36%,"1,35,41,95,680",4.5
22-08-2017,7176,2651.47,5.36%,"1,35,41,95,680",4.5
23-08-2017,4034,2651.47,5.36%,"1,35,41,95,680",4.5
24-08-2017,620,2651.47,5.36%,"1,35,41,95,680",4.5
25-08-2017,4818,2651.47,5.36%,"1,35,41,95,680",4.5
26-08-2017,3581,2651.47,5.36%,"1,35,41,95,680",4.5
27-08-2017,6900,2651.47,5.36%,"1,35,41,95,680",4.5
28-08-2017,5973,2651.47,5.36%,"1,35,41,95,680",4.5
29-08-2017,711,2651.47,5.36%,"1,35,41,95,680",4.5
31-08-2017,2050,2651.47,5.36%,"1,35,41,95,680",4.5
01-09-2017,2190,2651.47,5.36%,"1,35,41,95,680",4.5
02-09-2017,6706,2651.47,5.36%,"1,35,41,95,680",4.5
03-09-2017,4374,2651.47,5.36%,"1,35,41,95,680",4.5
04-09-2017,1066,2651.47,5.36%,"1,35,41,95,680",4.5
05-09-2017,3300,2651.47,5.36%,"1,35,41,95,680",4.5
06-09-2017,5399,2651.47,5.36%,"1,35,41,95,680",4.5
07-09-2017,432,2651.47,5.36%,"1,35,41,95,680",4.5
08-09-2017,2234,2651.47,5.36%,"1,35,41,95,680",4.5
09-09-2017,7340,2651.47,5.36%,"1,35,41,95,680",4.5
10-09-2017,2226,2651.47,5.36%,"1,35,41,95,680",4.5
11-09-2017,5764,2651.47,5.36%,"1,35,41,95,680",4.5
12-09-2017,5735,2651.47,5.36%,"1,35,41,95,680",4.5
13-09-2017,1997,2651.47,5.36%,"1,35,41,95,680",4.5
14-09-2017,811,2651.47,5.36%,"1,35,41,95,680",4.5
15-09-2017,2181,2651.47,5.36%,"1,35,41,95,680",4.5
16-09-2017,653,2651.47,5.36%,"1,35,41,95,680",4.5
17-09-2017,4868,2651.47,5.36%,"1,35,41,95,680",4.5
18-09-2017,3628,2651.47,5.36%,"1,35,41,95,680",4.5
19-09-2017,4334,2651.47,5.36%,"1,35,41,95,680",4.5
20-09-2017,3220,2651.47,5.36%,"1,35,41,95,680",4.5
21-09-2017,5734,2651.47,5.36%,"1,35,41,95,680",4.5
22-09-2017,2503,2651.47,5.36%,"1,35,41,95,680",4.5
23-09-2017,4810,2651.47,5.36%,"1,35,41,95,680",4.5
24-09-2017,6401,2651.47,5.36%,"1,35,41,95,680",4.5
25-09-2017,1835,2651.47,5.36%,"1,35,41,95,680",4.5
26-09-2017,3378,2651.47,5.36%,"1,35,41,95,680",4.5
27-09-2017,7109,2651.47,5.36%,"1,35,41,95,680",4.5
28-09-2017,2124,2651.47,5.36%,"1,35,41,95,680",4.5
29-09-2017,1700,2651.47,5.36%,"1,35,41,95,680",4.5
30-09-2017,7430,2651.47,5.36%,"1,35,41,95,680",4.5
31-9-2017,3512,2651.47,5.36%,"1,35,41,95,680",4.5
01-10-2017,7717,2651.47,5.36%,"1,35,41,95,680",4.5
02-10-2017,5123,2651.47,5.36%,"1,35,41,95,680",4.5
03-10-2017,7459,2651.47,5.36%,"1,35,41,95,680",4.5
04-10-2017,2964,2651.47,5.36%,"1,35,41,95,680",4.5
05-10-2017,1682,2651.47,5.36%,"1,35,41,95,680",4.5
06-10-2017,3276,2651.47,5.36%,"1,35,41,95,680",4.5
07-10-2017,4454,2651.47,5.36%,"1,35,41,95,680",4.5
08-10-2017,469,2651.47,5.36%,"1,35,41,95,680",4.5
09-10-2017,3269,2651.47,5.36%,"1,35,41,95,680",4.5
10-10-2017,3292,2651.47,5.36%,"1,35,41,95,680",4.5
11-10-2017,1635,2651.47,5.36%,"1,35,41,95,680",4.5
12-10-2017,5604,2651.47,5.36%,"1,35,41,95,680",4.5
13-10-2017,4252,2651.47,5.36%,"1,35,41,95,680",4.5
14-10-2017,5130,2651.47,5.36%,"1,35,41,95,680",4.5
15-10-2017,2867,2651.47,5.36%,"1,35,41,95,680",4.5
16-10-2017,5836,2651.47,5.36%,"1,35,41,95,680",4.5
17-10-2017,1970,2651.47,5.36%,"1,35,41,95,680",4.5
18-10-2017,7720,2651.47,5.36%,"1,35,41,95,680",4.5
19-10-2017,1096,2651.47,5.36%,"1,35,41,95,680",4.5
20-10-2017,4810,2651.47,5.36%,"1,35,41,95,680",4.5
21-10-2017,1417,2651.47,5.36%,"1,35,41,95,680",4.5
22-10-2017,5809,2651.47,5.36%,"1,35,41,95,680",4.5
23-10-2017,7906,2651.47,5.36%,"1,35,41,95,680",4.5
24-10-2017,3369,2651.47,5.36%,"1,35,41,95,680",4.5
25-10-2017,4208,2651.47,5.36%,"1,35,41,95,680",4.5
26-10-2017,886,2651.47,5.36%,"1,35,41,95,680",4.5
27-10-2017,6653,2651.47,5.36%,"1,35,41,95,680",4.5
28-10-2017,6912,2651.47,5.36%,"1,35,41,95,680",4.5
29-10-2017,4002,2651.47,5.36%,"1,35,41,95,680",4.5
30-10-2017,7760,2651.47,5.36%,"1,35,41,95,680",4.5
01-11-2017,5854,2651.47,5.36%,"1,35,41,95,680",4.5
02-11-2017,5943,2651.47,5.36%,"1,35,41,95,680",4.5
03-11-2017,6084,2651.47,5.36%,"1,35,41,95,680",4.5
04-11-2017,2978,2651.47,5.36%,"1,35,41,95,680",4.5
05-11-2017,3636,2651.47,5.36%,"1,35,41,95,680",4.5
06-11-2017,2763,2651.47,5.36%,"1,35,41,95,680",4.5
07-11-2017,6494,2651.47,5.36%,"1,35,41,95,680",4.5
08-11-2017,7104,2651.47,5.36%,"1,35,41,95,680",4.5
09-11-2017,2923,2651.47,5.36%,"1,35,41,95,680",4.5
10-11-2017,7204,2651.47,5.36%,"1,35,41,95,680",4.5
11-11-2017,2001,2651.47,5.36%,"1,35,41,95,680",4.5
12-11-2017,1565,2651.47,5.36%,"1,35,41,95,680",4.5
13-11-2017,3149,2651.47,5.36%,"1,35,41,95,680",4.5
14-11-2017,7486,2651.47,5.36%,"1,35,41,95,680",4.5
15-11-2017,3963,2651.47,5.36%,"1,35,41,95,680",4.5
16-11-2017,7084,2651.47,5.36%,"1,35,41,95,680",4.5
17-11-2017,7085,2651.47,5.36%,"1,35,41,95,680",4.5
18-11-2017,2636,2651.47,5.36%,"1,35,41,95,680",4.5
19-11-2017,4597,2651.47,5.36%,"1,35,41,95,680",4.5
20-11-2017,2940,2651.47,5.36%,"1,35,41,95,680",4.5
21-11-2017,5981,2651.47,5.36%,"1,35,41,95,680",4.5
22-11-2017,4785,2651.47,5.36%,"1,35,41,95,680",4.5
23-11-2017,2268,2651.47,5.36%,"1,35,41,95,680",4.5
24-11-2017,2686,2651.47,5.36%,"1,35,41,95,680",4.5
25-11-2017,7462,2651.47,5.36%,"1,35,41,95,680",4.5
26-11-2017,5614,2651.47,5.36%,"1,35,41,95,680",4.5
27-11-2017,6309,2651.47,5.36%,"1,35,41,95,680",4.5
28-11-2017,3088,2651.47,5.36%,"1,35,41,95,680",4.5
29-11-2017,4405,2651.47,5.36%,"1,35,41,95,680",4.5
30-11-2017,896,2651.47,5.36%,"1,35,41,95,680",4.5
31-11-2017,6094,2651.47,5.36%,"1,35,41,95,680",4.5
01-12-2017,1564,2651.47,5.36%,"1,35,41,95,680",4.5
02-12-2017,928,2651.47,5.36%,"1,35,41,95,680",4.5
03-12-2017,2842,2651.47,5.36%,"1,35,41,95,680",4.5
04-12-2017,1619,2651.47,5.36%,"1,35,41,95,680",4.5
05-12-2017,2964,2651.47,5.36%,"1,35,41,95,680",4.5
06-12-2017,4099,2651.47,5.36%,"1,35,41,95,680",4.5
07-12-2017,1989,2651.47,5.36%,"1,35,41,95,680",4.5
08-12-2017,3192,2651.47,5.36%,"1,35,41,95,680",4.5
09-12-2017,6137,2651.47,5.36%,"1,35,41,95,680",4.5
10-12-2017,3728,2651.47,5.36%,"1,35,41,95,680",4.5
11-12-2017,7090,2651.47,5.36%,"1,35,41,95,680",4.5
12-12-2017,6887,2651.47,5.36%,"1,35,41,95,680",4.5
13-12-2017,7294,2651.47,5.36%,"1,35,41,95,680",4.5
14-12-2017,6460,2651.47,5.36%,"1,35,41,95,680",4.5
15-12-2017,7629,2651.47,5.36%,"1,35,41,95,680",4.5
16-12-2017,1061,2651.47,5.36%,"1,35,41,95,680",4.5
17-12-2017,7840,2651.47,5.36%,"1,35,41,95,680",4.5
18-12-2017,5050,2651.47,5.36%,"1,35,41,95,680",4.5
19-12-2017,4872,2651.47,5.36%,"1,35,41,95,680",4.5
20-12-2017,3025,2651.47,5.36%,"1,35,41,95,680",4.5
21-12-2017,2042,2651.47,5.36%,"1,35,41,95,680",4.5
22-12-2017,464,2651.47,5.36%,"1,35,41,95,680",4.5
23-12-2017,3188,2651.47,5.36%,"1,35,41,95,680",4.5
24-12-2017,7364,2651.47,5.36%,"1,35,41,95,680",4.5
25-12-2017,6620,2651.47,5.36%,"1,35,41,95,680",4.5
26-12-2017,6816,2651.47,5.36%,"1,35,41,95,680",4.5
27-12-2017,1101,2651.47,5.36%,"1,35,41,95,680",4.5
28-12-2017,1675,2651.47,5.36%,"1,35,41,95,680",4.5
29-12-2017,2353,2651.47,5.36%,"1,35,41,95,680",4.5
30-12-2017,5540,2651.47,5.36%,"1,35,41,95,680",4.5
01-01-2018,714,2702.93,5.33%,"1,36,90,03,306",3.91
02-01-2018,287,2702.93,5.33%,"1,36,90,03,306",3.91
03-01-2018,838,2702.93,5.33%,"1,36,90,03,306",3.91
04-01-2018,4721,2702.93,5.33%,"1,36,90,03,306",3.91
05-01-2018,3807,2702.93,5.33%,"1,36,90,03,306",3.91
06-01-2018,7149,2702.93,5.33%,"1,36,90,03,306",3.91
07-01-2018,336,2702.93,5.33%,"1,36,90,03,306",3.91
08-01-2018,1989,2702.93,5.33%,"1,36,90,03,306",3.91
09-01-2018,1341,2702.93,5.33%,"1,36,90,03,306",3.91
10-01-2018,1422,2702.93,5.33%,"1,36,90,03,306",3.91
11-01-2018,5587,2702.93,5.33%,"1,36,90,03,306",3.91
12-01-2018,4508,2702.93,5.33%,"1,36,90,03,306",3.91
13-01-2018,287,2702.93,5.33%,"1,36,90,03,306",3.91
14-01-2018,6891,2702.93,5.33%,"1,36,90,03,306",3.91
15-01-2018,3085,2702.93,5.33%,"1,36,90,03,306",3.91
16-01-2018,1300,2702.93,5.33%,"1,36,90,03,306",3.91
17-01-2018,811,2702.93,5.33%,"1,36,90,03,306",3.91
18-01-2018,5439,2702.93,5.33%,"1,36,90,03,306",3.91
19-01-2018,6812,2702.93,5.33%,"1,36,90,03,306",3.91
20-01-2018,2453,2702.93,5.33%,"1,36,90,03,306",3.91
21-01-2018,2402,2702.93,5.33%,"1,36,90,03,306",3.91
22-01-2018,6738,2702.93,5.33%,"1,36,90,03,306",3.91
23-01-2018,3824,2702.93,5.33%,"1,36,90,03,306",3.91
24-01-2018,7003,2702.93,5.33%,"1,36,90,03,306",3.91
25-01-2018,3976,2702.93,5.33%,"1,36,90,03,306",3.91
26-01-2018,4334,2702.93,5.33%,"1,36,90,03,306",3.91
27-01-2018,5990,2702.93,5.33%,"1,36,90,03,306",3.91
28-01-2018,2724,2702.93,5.33%,"1,36,90,03,306",3.91
29-01-2018,6826,2702.93,5.33%,"1,36,90,03,306",3.91
30-01-2018,4596,2702.93,5.33%,"1,36,90,03,306",3.91
31-01-2018,5650,2702.93,5.33%,"1,36,90,03,306",3.91
01-02-2018,6714,2702.93,5.33%,"1,36,90,03,306",3.91
02-02-2018,4006,2702.93,5.33%,"1,36,90,03,306",3.91
03-02-2018,7721,2702.93,5.33%,"1,36,90,03,306",3.91
04-02-2018,564,2702.93,5.33%,"1,36,90,03,306",3.91
05-02-2018,1599,2702.93,5.33%,"1,36,90,03,306",3.91
06-02-2018,321,2702.93,5.33%,"1,36,90,03,306",3.91
07-02-2018,5209,2702.93,5.33%,"1,36,90,03,306",3.91
08-02-2018,5760,2702.93,5.33%,"1,36,90,03,306",3.91
09-02-2018,256,2702.93,5.33%,"1,36,90,03,306",3.91
10-02-2018,6590,2702.93,5.33%,"1,36,90,03,306",3.91
11-02-2018,3189,2702.93,5.33%,"1,36,90,03,306",3.91
12-02-2018,6659,2702.93,5.33%,"1,36,90,03,306",3.91
13-02-2018,4540,2702.93,5.33%,"1,36,90,03,306",3.91
14-02-2018,7685,2702.93,5.33%,"1,36,90,03,306",3.91
15-02-2018,4608,2702.93,5.33%,"1,36,90,03,306",3.91
16-02-2018,1631,2702.93,5.33%,"1,36,90,03,306",3.91
17-02-2018,1342,2702.93,5.33%,"1,36,90,03,306",3.91
18-02-2018,7965,2702.93,5.33%,"1,36,90,03,306",3.91
19-02-2018,3042,2702.93,5.33%,"1,36,90,03,306",3.91
20-02-2018,7053,2702.93,5.33%,"1,36,90,03,306",3.91
21-02-2018,6289,2702.93,5.33%,"1,36,90,03,306",3.91
22-02-2018,6896,2702.93,5.33%,"1,36,90,03,306",3.91
23-02-2018,992,2702.93,5.33%,"1,36,90,03,306",3.91
24-02-2018,5921,2702.93,5.33%,"1,36,90,03,306",3.91
25-02-2018,492,2702.93,5.33%,"1,36,90,03,306",3.91
26-02-2018,7059,2702.93,5.33%,"1,36,90,03,306",3.91
27-02-2018,5146,2702.93,5.33%,"1,36,90,03,306",3.91
28-02-2018,6811,2702.93,5.33%,"1,36,90,03,306",3.91
01-03-2018,6952,2702.93,5.33%,"1,36,90,03,306",3.91
02-03-2018,5885,2702.93,5.33%,"1,36,90,03,306",3.91
03-03-2018,4388,2702.93,5.33%,"1,36,90,03,306",3.91
04-03-2018,7232,2702.93,5.33%,"1,36,90,03,306",3.91
05-03-2018,1934,2702.93,5.33%,"1,36,90,03,306",3.91
06-03-2018,3507,2702.93,5.33%,"1,36,90,03,306",3.91
07-03-2018,979,2702.93,5.33%,"1,36,90,03,306",3.91
08-03-2018,4883,2702.93,5.33%,"1,36,90,03,306",3.91
09-03-2018,1006,2702.93,5.33%,"1,36,90,03,306",3.91
10-03-2018,4610,2702.93,5.33%,"1,36,90,03,306",3.91
11-03-2018,3808,2702.93,5.33%,"1,36,90,03,306",3.91
12-03-2018,1431,2702.93,5.33%,"1,36,90,03,306",3.91
13-03-2018,7905,2702.93,5.33%,"1,36,90,03,306",3.91
14-03-2018,2946,2702.93,5.33%,"1,36,90,03,306",3.91
15-03-2018,6745,2702.93,5.33%,"1,36,90,03,306",3.91
16-03-2018,7320,2702.93,5.33%,"1,36,90,03,306",3.91
17-03-2018,7191,2702.93,5.33%,"1,36,90,03,306",3.91
18-03-2018,4137,2702.93,5.33%,"1,36,90,03,306",3.91
19-03-2018,4791,2702.93,5.33%,"1,36,90,03,306",3.91
20-03-2018,6450,2702.93,5.33%,"1,36,90,03,306",3.91
21-03-2018,3537,2702.93,5.33%,"1,36,90,03,306",3.91
22-03-2018,3917,2702.93,5.33%,"1,36,90,03,306",3.91
23-03-2018,6957,2702.93,5.33%,"1,36,90,03,306",3.91
24-03-2018,1616,2702.93,5.33%,"1,36,90,03,306",3.91
25-03-2018,3156,2702.93,5.33%,"1,36,90,03,306",3.91
26-03-2018,1035,2702.93,5.33%,"1,36,90,03,306",3.91
27-03-2018,3438,2702.93,5.33%,"1,36,90,03,306",3.91
28-03-2018,6576,2702.93,5.33%,"1,36,90,03,306",3.91
29-03-2018,7136,2702.93,5.33%,"1,36,90,03,306",3.91
30-03-2018,4459,2702.93,5.33%,"1,36,90,03,306",3.91
31-03-2018,7446,2702.93,5.33%,"1,36,90,03,306",3.91
01-04-2018,4687,2702.93,5.33%,"1,36,90,03,306",3.91
02-04-2018,4335,2702.93,5.33%,"1,36,90,03,306",3.91
03-04-2018,3860,2702.93,5.33%,"1,36,90,03,306",3.91
04-04-2018,5878,2702.93,5.33%,"1,36,90,03,306",3.91
05-04-2018,1723,2702.93,5.33%,"1,36,90,03,306",3.91
06-04-2018,1561,2702.93,5.33%,"1,36,90,03,306",3.91
07-04-2018,3314,2702.93,5.33%,"1,36,90,03,306",3.91
08-04-2018,6024,2702.93,5.33%,"1,36,90,03,306",3.91
09-04-2018,5226,2702.93,5.33%,"1,36,90,03,306",3.91
10-04-2018,3595,2702.93,5.33%,"1,36,90,03,306",3.91
11-04-2018,6050,2702.93,5.33%,"1,36,90,03,306",3.91
12-04-2018,1348,2702.93,5.33%,"1,36,90,03,306",3.91
13-04-2018,604,2702.93,5.33%,"1,36,90,03,306",3.91
14-04-2018,6573,2702.93,5.33%,"1,36,90,03,306",3.91
15-04-2018,2269,2702.93,5.33%,"1,36,90,03,306",3.91
16-04-2018,5568,2702.93,5.33%,"1,36,90,03,306",3.91
17-04-2018,7435,2702.93,5.33%,"1,36,90,03,306",3.91
18-04-2018,4179,2702.93,5.33%,"1,36,90,03,306",3.91
19-04-2018,5976,2702.93,5.33%,"1,36,90,03,306",3.91
20-04-2018,6482,2702.93,5.33%,"1,36,90,03,306",3.91
21-04-2018,5455,2702.93,5.33%,"1,36,90,03,306",3.91
22-04-2018,2881,2702.93,5.33%,"1,36,90,03,306",3.91
23-04-2018,2460,2702.93,5.33%,"1,36,90,03,306",3.91
24-04-2018,2899,2702.93,5.33%,"1,36,90,03,306",3.91
25-04-2018,733,2702.93,5.33%,"1,36,90,03,306",3.91
26-04-2018,2786,2702.93,5.33%,"1,36,90,03,306",3.91
27-04-2018,2071,2702.93,5.33%,"1,36,90,03,306",3.91
28-04-2018,6061,2702.93,5.33%,"1,36,90,03,306",3.91
29-04-2018,5665,2702.93,5.33%,"1,36,90,03,306",3.91
30-04-2018,7089,2702.93,5.33%,"1,36,90,03,306",3.91
01-05-2018,1526,2702.93,5.33%,"1,36,90,03,306",3.91
02-05-2018,4661,2702.93,5.33%,"1,36,90,03,306",3.91
03-05-2018,6551,2702.93,5.33%,"1,36,90,03,306",3.91
04-05-2018,7362,2702.93,5.33%,"1,36,90,03,306",3.91
05-05-2018,7507,2702.93,5.33%,"1,36,90,03,306",3.91
06-05-2018,1107,2702.93,5.33%,"1,36,90,03,306",3.91
07-05-2018,7170,2702.93,5.33%,"1,36,90,03,306",3.91
08-05-2018,7017,2702.93,5.33%,"1,36,90,03,306",3.91
09-05-2018,2034,2702.93,5.33%,"1,36,90,03,306",3.91
10-05-2018,2640,2702.93,5.33%,"1,36,90,03,306",3.91
11-05-2018,7990,2702.93,5.33%,"1,36,90,03,306",3.91
12-05-2018,6691,2702.93,5.33%,"1,36,90,03,306",3.91
13-05-2018,7426,2702.93,5.33%,"1,36,90,03,306",3.91
14-05-2018,6590,2702.93,5.33%,"1,36,90,03,306",3.91
15-05-2018,542,2702.93,5.33%,"1,36,90,03,306",3.91
16-05-2018,4705,2702.93,5.33%,"1,36,90,03,306",3.91
17-05-2018,3842,2702.93,5.33%,"1,36,90,03,306",3.91
18-05-2018,7941,2702.93,5.33%,"1,36,90,03,306",3.91
19-05-2018,7843,2702.93,5.33%,"1,36,90,03,306",3.91
20-05-2018,3360,2702.93,5.33%,"1,36,90,03,306",3.91
21-05-2018,4416,2702.93,5.33%,"1,36,90,03,306",3.91
22-05-2018,3535,2702.93,5.33%,"1,36,90,03,306",3.91
23-05-2018,6589,2702.93,5.33%,"1,36,90,03,306",3.91
24-05-2018,6254,2702.93,5.33%,"1,36,90,03,306",3.91
25-05-2018,3926,2702.93,5.33%,"1,36,90,03,306",3.91
26-05-2018,4332,2702.93,5.33%,"1,36,90,03,306",3.91
27-05-2018,6243,2702.93,5.33%,"1,36,90,03,306",3.91
28-05-2018,907,2702.93,5.33%,"1,36,90,03,306",3.91
29-05-2018,1821,2702.93,5.33%,"1,36,90,03,306",3.91
30-05-2018,4304,2702.93,5.33%,"1,36,90,03,306",3.91
31-05-2018,7728,2702.93,5.33%,"1,36,90,03,306",3.91
01-06-2018,4581,2702.93,5.33%,"1,36,90,03,306",3.91
02-06-2018,3613,2702.93,5.33%,"1,36,90,03,306",3.91
03-06-2018,3032,2702.93,5.33%,"1,36,90,03,306",3.91
04-06-2018,7384,2702.93,5.33%,"1,36,90,03,306",3.91
05-06-2018,6030,2702.93,5.33%,"1,36,90,03,306",3.91
06-06-2018,794,2702.93,5.33%,"1,36,90,03,306",3.91
07-06-2018,6775,2702.93,5.33%,"1,36,90,03,306",3.91
08-06-2018,4001,2702.93,5.33%,"1,36,90,03,306",3.91
09-06-2018,5410,2702.93,5.33%,"1,36,90,03,306",3.91
10-06-2018,2557,2702.93,5.33%,"1,36,90,03,306",3.91
11-06-2018,3956,2702.93,5.33%,"1,36,90,03,306",3.91
12-06-2018,1977,2702.93,5.33%,"1,36,90,03,306",3.91
13-06-2018,5830,2702.93,5.33%,"1,36,90,03,306",3.91
14-06-2018,6520,2702.93,5.33%,"1,36,90,03,306",3.91
15-06-2018,6594,2702.93,5.33%,"1,36,90,03,306",3.91
16-06-2018,7106,2702.93,5.33%,"1,36,90,03,306",3.91
17-06-2018,7673,2702.93,5.33%,"1,36,90,03,306",3.91
18-06-2018,4651,2702.93,5.33%,"1,36,90,03,306",3.91
19-06-2018,5348,2702.93,5.33%,"1,36,90,03,306",3.91
20-06-2018,862,2702.93,5.33%,"1,36,90,03,306",3.91
21-06-2018,6643,2702.93,5.33%,"1,36,90,03,306",3.91
22-06-2018,2778,2702.93,5.33%,"1,36,90,03,306",3.91
23-06-2018,805,2702.93,5.33%,"1,36,90,03,306",3.91
24-06-2018,4974,2702.93,5.33%,"1,36,90,03,306",3.91
25-06-2018,4595,2702.93,5.33%,"1,36,90,03,306",3.91
26-06-2018,2803,2702.93,5.33%,"1,36,90,03,306",3.91
27-06-2018,3317,2702.93,5.33%,"1,36,90,03,306",3.91
28-06-2018,6755,2702.93,5.33%,"1,36,90,03,306",3.91
29-06-2018,3750,2702.93,5.33%,"1,36,90,03,306",3.91
30-06-2018,1670,2702.93,5.33%,"1,36,90,03,306",3.91
01-07-2018,3864,2702.93,5.33%,"1,36,90,03,306",3.91
02-07-2018,2476,2702.93,5.33%,"1,36,90,03,306",3.91
03-07-2018,4387,2702.93,5.33%,"1,36,90,03,306",3.91
04-07-2018,1333,2702.93,5.33%,"1,36,90,03,306",3.91
05-07-2018,3238,2702.93,5.33%,"1,36,90,03,306",3.91
06-07-2018,7994,2702.93,5.33%,"1,36,90,03,306",3.91
07-07-2018,7515,2702.93,5.33%,"1,36,90,03,306",3.91
08-07-2018,2709,2702.93,5.33%,"1,36,90,03,306",3.91
09-07-2018,4719,2702.93,5.33%,"1,36,90,03,306",3.91
10-07-2018,7897,2702.93,5.33%,"1,36,90,03,306",3.91
11-07-2018,4616,2702.93,5.33%,"1,36,90,03,306",3.91
12-07-2018,444,2702.93,5.33%,"1,36,90,03,306",3.91
13-07-2018,2324,2702.93,5.33%,"1,36,90,03,306",3.91
14-07-2018,2517,2702.93,5.33%,"1,36,90,03,306",3.91
15-07-2018,423,2702.93,5.33%,"1,36,90,03,306",3.91
16-07-2018,3822,2702.93,5.33%,"1,36,90,03,306",3.91
17-07-2018,3067,2702.93,5.33%,"1,36,90,03,306",3.91
18-07-2018,3310,2702.93,5.33%,"1,36,90,03,306",3.91
19-07-2018,2744,2702.93,5.33%,"1,36,90,03,306",3.91
20-07-2018,3573,2702.93,5.33%,"1,36,90,03,306",3.91
21-07-2018,1754,2702.93,5.33%,"1,36,90,03,306",3.91
22-07-2018,6222,2702.93,5.33%,"1,36,90,03,306",3.91
23-07-2018,5450,2702.93,5.33%,"1,36,90,03,306",3.91
24-07-2018,4004,2702.93,5.33%,"1,36,90,03,306",3.91
25-07-2018,1838,2702.93,5.33%,"1,36,90,03,306",3.91
26-07-2018,6114,2702.93,5.33%,"1,36,90,03,306",3.91
27-07-2018,4556,2702.93,5.33%,"1,36,90,03,306",3.91
28-07-2018,7710,2702.93,5.33%,"1,36,90,03,306",3.91
29-07-2018,3250,2702.93,5.33%,"1,36,90,03,306",3.91
30-07-2018,1839,2702.93,5.33%,"1,36,90,03,306",3.91
31-07-2018,1377,2702.93,5.33%,"1,36,90,03,306",3.91
01-08-2018,6344,2702.93,5.33%,"1,36,90,03,306",3.91
02-08-2018,2402,2702.93,5.33%,"1,36,90,03,306",3.91
03-08-2018,5837,2702.93,5.33%,"1,36,90,03,306",3.91
04-08-2018,4776,2702.93,5.33%,"1,36,90,03,306",3.91
05-08-2018,2010,2702.93,5.33%,"1,36,90,03,306",3.91
06-08-2018,4853,2702.93,5.33%,"1,36,90,03,306",3.91
07-08-2018,7896,2702.93,5.33%,"1,36,90,03,306",3.91
08-08-2018,6098,2702.93,5.33%,"1,36,90,03,306",3.91
09-08-2018,1459,2702.93,5.33%,"1,36,90,03,306",3.91
10-08-2018,2883,2702.93,5.33%,"1,36,90,03,306",3.91
11-08-2018,7708,2702.93,5.33%,"1,36,90,03,306",3.91
12-08-2018,4522,2702.93,5.33%,"1,36,90,03,306",3.91
13-08-2018,3463,2702.93,5.33%,"1,36,90,03,306",3.91
14-08-2018,2302,2702.93,5.33%,"1,36,90,03,306",3.91
15-08-2018,1979,2702.93,5.33%,"1,36,90,03,306",3.91
16-08-2018,3981,2702.93,5.33%,"1,36,90,03,306",3.91
17-08-2018,2560,2702.93,5.33%,"1,36,90,03,306",3.91
18-08-2018,3733,2702.93,5.33%,"1,36,90,03,306",3.91
19-08-2018,6188,2702.93,5.33%,"1,36,90,03,306",3.91
20-08-2018,3047,2702.93,5.33%,"1,36,90,03,306",3.91
21-08-2018,1632,2702.93,5.33%,"1,36,90,03,306",3.91
22-08-2018,7938,2702.93,5.33%,"1,36,90,03,306",3.91
23-08-2018,2377,2702.93,5.33%,"1,36,90,03,306",3.91
24-08-2018,940,2702.93,5.33%,"1,36,90,03,306",3.91
25-08-2018,6321,2702.93,5.33%,"1,36,90,03,306",3.91
26-08-2018,4103,2702.93,5.33%,"1,36,90,03,306",3.91
27-08-2018,3871,2702.93,5.33%,"1,36,90,03,306",3.91
28-08-2018,4407,2702.93,5.33%,"1,36,90,03,306",3.91
29-08-2018,6683,2702.93,5.33%,"1,36,90,03,306",3.91
31-08-2018,4837,2702.93,5.33%,"1,36,90,03,306",3.91
01-09-2018,745,2702.93,5.33%,"1,36,90,03,306",3.91
02-09-2018,1207,2702.93,5.33%,"1,36,90,03,306",3.91
03-09-2018,1969,2702.93,5.33%,"1,36,90,03,306",3.91
04-09-2018,5953,2702.93,5.33%,"1,36,90,03,306",3.91
